trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2019-06-09 23:58:31,6011329966782895,fraud_Bogisich-Weimann,kids_pets,18.33,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574.0,"Teacher, special educational needs",1971-09-01,7e973cee00786a893ce7fe82683becad,1339286311.0,36.278744,-97.002375,0.0
2019-06-08 15:47:23,4988304376504,"fraud_Graham, Hegmann and Hammes",food_dining,43.44,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258.0,Building surveyor,1937-03-17,abe9ac408d8f27d242df0439f3d82ed9,1339170443.0,42.002216,-73.60085,0.0
2019-07-01 15:10:46,4981132848794,fraud_Abshire PLC,entertainment,56.29,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128.0,Child psychotherapist,1946-04-03,81dfbedb901a7b0aa783a963db874661,1341155446.0,40.626849,-80.29373100000001,0.0
2019-03-16 15:08:19,213175487106448,fraud_Kassulke Inc,entertainment,114.9,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932.0,"Physicist, medical",1954-12-10,136b309d82998028402cae78c2b6c1f6,1331910499.0,33.000965,-99.876973,0.0
2019-04-22 11:50:12,340953839692349,fraud_Bednar Group,misc_net,19.4,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056.0,"Doctor, hospital",1980-05-18,ba2a15e2367c4e2520b99dece4c7d5fe,1335095412.0,43.37725,-83.197298,0.0
2019-01-26 23:27:36,3598304579370089,fraud_Jewess LLC,shopping_pos,6.68,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656.0,Heritage manager,1985-12-27,df1e6d0f248de6473e5d7fbe567b9670,1327620456.0,36.712348,-96.666777,0.0
2019-05-08 19:57:43,4862293128558,fraud_Streich Ltd,home,64.51,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489.0,Pension scheme manager,1956-09-15,808697074db59b2865b8a4c216480e44,1336507063.0,41.96051,-77.90224,0.0
2019-05-28 16:29:03,630424987505,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1.65,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836.0,Forensic psychologist,1981-08-29,c386ff5fc032ab322d8232e615f329af,1338222543.0,38.566622,-79.954828,0.0
2019-01-06 16:35:01,4334230547694630,fraud_Stiedemann Ltd,food_dining,67.09,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471.0,"Education officer, museum",1967-08-02,dfc76f384b6d263bf02ce5dff3da0801,1325867701.0,43.709253,-110.203622,0.0
2019-01-22 13:20:39,3531129874770000,fraud_Kozey-Kuhlman,personal_care,70.84,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895.0,"Scientist, marine",1975-07-13,90693adaaaedc862913579608baeb90b,1327238439.0,44.714582,-73.22394399999999,0.0
2019-02-07 11:39:46,4063094974360571498,fraud_Bernhard Inc,gas_transport,47.6,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078.0,"Scientist, audiological",1963-06-13,b86d7651415ce7f6abff4bf1e6a0f043,1328614786.0,40.919833,-112.246674,0.0
2019-07-10 09:27:56,4457732997086323466,fraud_McDermott-Weimann,grocery_pos,105.48,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832.0,Immigration officer,1987-05-19,3400ea8388391bc318235433217e8821,1341912476.0,39.105812,-120.568506,0.0
2019-06-01 19:20:31,30491348102802,fraud_Kovacek Ltd,travel,2.41,Tommy,Dixon,M,8829 Steele Station,Dresden,KS,67635,39.6094,-100.4112,169.0,"Librarian, public",1953-07-30,d4906d4db5f5a09f1a491daa1b635ff4,1338578431.0,38.767641,-100.804482,0.0
2019-03-04 23:10:58,4239552724014407,"fraud_Dare, Casper and Bartoletti",kids_pets,10.35,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284.0,Secondary school teacher,1936-03-27,b3bb4592473f5d389361e8fab8b72dff,1330902658.0,40.214879,-84.520344,0.0
2019-06-27 06:37:49,4449530933957323,"fraud_Raynor, Feest and Miller",gas_transport,37.74,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337.0,Occupational psychologist,1954-07-05,6cc3c7916e560427da0d78d7be4bc5d3,1340779069.0,38.012757,-123.601589,0.0
2019-02-03 19:50:15,4079773899158,fraud_Waters-Cruickshank,health_fitness,29.09,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129.0,Cartographer,1965-12-15,52bbb15e5782745f72b131282b3815c6,1328298615.0,44.980111,-116.609635,0.0
2019-01-29 12:07:30,676369110710,"fraud_Reichert, Rowe and Mraz",shopping_net,7.88,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830.0,"Engineer, automotive",1974-12-28,cce4ad291801d2a8ed6860c8c159bb0e,1327838850.0,42.361402000000005,-82.882579,0.0
2019-03-04 17:17:02,5359543825610251,"fraud_Schroeder, Hauck and Treutel",entertainment,205.97,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182.0,"Engineer, drilling",1975-06-29,a0070eb6e8cf083f28551a034b439707,1330881422.0,45.250403000000006,-110.568414,0.0
2019-04-05 23:46:09,3519607465576254,fraud_Schmeler-Howe,personal_care,83.37,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276.0,"Scientist, audiological",1929-05-06,967413c120ae3b51b9e0e65e470a2de5,1333669569.0,41.441002000000005,-123.711221,0.0
2019-04-26 08:47:39,3531129874770000,fraud_Lockman Ltd,grocery_pos,207.75,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895.0,"Scientist, marine",1975-07-13,e3581c1521c5c9717ee4ee1c1f1afab3,1335430059.0,42.984992,-73.55743100000001,0.0
2019-05-20 17:56:07,6506116513503136,"fraud_Turner, Ziemann and Lehner",food_dining,14.44,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160.0,Sports development officer,1984-05-04,06d6a6099f0690144c5018e688d2d269,1337536567.0,31.582774,-94.579731,0.0
2019-07-09 14:54:36,4457732997086323466,fraud_Harris Group,food_dining,71.71,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832.0,Immigration officer,1987-05-19,fa61c72542a40a180caf6740843716d2,1341845676.0,38.858999,-119.879362,0.0
2019-06-18 19:29:25,4457732997086323466,fraud_Rolfson-Kunde,personal_care,74.15,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832.0,Immigration officer,1987-05-19,1f3357e4225aac4b49fb2c9d1406dee7,1340047765.0,39.36371,-120.013376,0.0
2019-05-17 08:47:16,4610050989831291,"fraud_Yost, Block and Koepp",misc_pos,33.08,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102.0,Garment/textile technologist,1989-07-08,65be763d0891621ea744a2b139bb54cd,1337244436.0,41.184325,-80.420924,0.0
2019-04-19 03:54:41,3517814635263522,fraud_Bauch-Raynor,grocery_pos,129.57,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443.0,Chartered public finance accountant,1941-10-16,4fb1c93f328e83b6b5dfc6c61534a4c0,1334807681.0,37.215905,-80.46932199999999,0.0
2019-06-24 12:28:11,6550399784335736,"fraud_Ruecker, Beer and Collier",shopping_net,9.34,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008.0,Quantity surveyor,1984-08-31,011a3dbbfcffd174fe75a0669f355003,1340540891.0,26.380536,-82.253928,0.0
2019-01-09 12:09:29,6011348830550197,fraud_Donnelly LLC,entertainment,75.15,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806.0,Musician,1980-07-12,d5a2513ec523559c3064a87989059c68,1326110969.0,33.755049,-86.20290200000001,0.0
2019-07-06 12:10:48,3576431665303017,"fraud_Zemlak, Tillman and Cremin",personal_care,40.58,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922.0,Contractor,1981-10-24,0aa6bbb69c0f2b5a54bd75fa3820c738,1341576648.0,33.988538,-111.680192,0.0
2019-01-24 08:58:09,4063094974360571498,"fraud_Baumbach, Feeney and Morar",shopping_net,12.72,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078.0,"Scientist, audiological",1963-06-13,9c9cede28fe3dfc1c08917fc22a8d6b9,1327395489.0,42.407469,-112.413609,0.0
2019-06-28 01:37:06,4226219726886852999,"fraud_Osinski, Ledner and Leuschke",grocery_pos,226.32,Jessica,Bell,F,669 Moore Shoal,Bethel,OH,45106,38.9424,-84.09200000000001,12349.0,Field trials officer,1985-07-08,bb7f978cf240fdb5b117a44406453b39,1340847426.0,39.096804,-84.01649499999999,0.0
2019-01-30 11:40:54,4670613943676271,fraud_Cole PLC,grocery_pos,79.52,Bianca,Novak,F,0953 David Skyway,Cuthbert,GA,39840,31.7706,-84.7936,5726.0,Fitness centre manager,1947-08-14,e400a06f68e07f9b6402b2b5de8cfe6a,1327923654.0,31.521423,-84.937657,0.0
2019-01-09 08:06:07,2291163933867244,fraud_Heaney-Marquardt,entertainment,4.09,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497.0,Mechanical engineer,1968-03-19,001c681f20262f04690e2b4e75150917,1326096367.0,34.913119,-80.346325,0.0
2019-06-22 05:19:14,30373802285317,fraud_Padberg-Welch,grocery_pos,101.66,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,91711,34.1092,-117.7183,35705.0,Wellsite geologist,1956-05-15,2767fc187f5ec42dd7fd45ae2258c616,1340342354.0,34.755737,-118.667949,0.0
2019-06-16 18:51:31,4634955908138648,fraud_Pouros-Conroy,shopping_pos,4.65,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745.0,"Engineer, automotive",1973-12-26,2e376b70e9736fdd52d568a4c2484e39,1339872691.0,40.912825,-95.778067,0.0
2019-07-13 12:33:56,4048508450704760,fraud_Volkman PLC,food_dining,18.27,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749.0,"Surveyor, mining",1973-05-07,9327a2e38832d32e6d7327b078f0566d,1342182836.0,41.41945,-98.478393,0.0
2019-02-19 23:29:38,3559160581764413,"fraud_Kunze, Larkin and Mayert",travel,452.41,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453.0,Toxicologist,1974-02-15,58d97deb9d969066d34afa5ae48d8b2d,1329694178.0,41.425535,-77.703666,0.0
2019-03-30 08:16:33,180017442990269,fraud_Kemmer-Buckridge,misc_pos,3.95,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022.0,"Designer, textile",1939-06-01,4a8795577b77e11665831c7dc7816601,1333095393.0,43.025779,-73.861002,0.0
2019-01-01 00:22:36,180094608895855,"fraud_Kihn, Abernathy and Douglas",shopping_net,3.66,Tammie,Harper,F,57887 Gutierrez Harbor,Westfir,OR,97492,43.7575,-122.481,597.0,Forensic psychologist,1961-05-19,870c92b288a974a2faf1f24b05c27e33,1325377356.0,44.278191,-121.815161,0.0
2019-03-20 04:15:46,3536918668124647,"fraud_Bins, Balistreri and Beatty",shopping_pos,7.18,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,95148,37.3304,-121.7913,973849.0,Science writer,1955-06-12,3e877ebf5a4ed15a3b41365b3b667567,1332216946.0,37.084547,-121.410093,0.0
2019-01-03 18:45:22,30561214688470,fraud_Kihn-Fritsch,food_dining,9.15,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081.0,"Scientist, research (maths)",1998-10-01,05796aa08b960d9fe13af1fa307d79a4,1325616322.0,39.909363,-76.361575,0.0
2019-04-13 05:46:45,371226440126102,fraud_Marks Inc,gas_transport,71.28,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810.0,Race relations officer,1974-12-24,789971127bdb2dbe696ff44fd0c6b66e,1334296005.0,38.275418,-90.143808,0.0
2019-03-07 21:14:48,4430881574719618,"fraud_Weber, Thiel and Hammes",kids_pets,31.84,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61.0,Public relations account executive,1939-11-04,8969dbba39648ba4e4c1b52dfd19c637,1331154888.0,38.598549,-105.670319,0.0
2019-02-11 05:26:13,4570636521433188,"fraud_Rodriguez, Yost and Jenkins",misc_net,22.47,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735.0,Commercial horticulturist,1988-04-09,3de032841d4cc7a5d6a8e8b0b03d90d6,1328937973.0,28.357092,-81.06589,0.0
2019-04-27 23:30:02,630451534402,"fraud_Nienow, Ankunding and Collier",misc_pos,4.31,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765.0,Immunologist,1972-06-12,06b161016dd8f2046c4fc7f2eca7f142,1335569402.0,46.734655,-86.28828399999999,0.0
2019-06-04 21:10:37,4926376199189801,fraud_Kilback Group,food_dining,12.56,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726.0,Pharmacologist,1977-06-07,d6d637ddd4134d5b6dd7096cc159c572,1338844237.0,35.918237,-92.112533,0.0
2019-05-12 06:12:58,3582402971899057,"fraud_Christiansen, Goyette and Schamberger",gas_transport,57.05,Michele,Patrick,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,47.9657,-116.868,4161.0,Production manager,1957-06-12,cc2bc836936772d2d45082e08baa3320,1336803178.0,48.456703000000005,-116.306178,0.0
2019-05-30 13:08:01,571365235126,"fraud_Douglas, Schneider and Turner",shopping_pos,2.13,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,97ef0fb8889276a578fb7b0222a16924,1338383281.0,44.553612,-85.36457800000001,0.0
2019-01-15 21:20:42,213157767990030,fraud_Reilly and Sons,health_fitness,94.31,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971.0,Music therapist,1984-08-01,8b0bada8a7e63cd7105cc5199b798d76,1326662442.0,40.877779,-110.042346,0.0
2019-07-13 13:49:25,4990494243023,fraud_Ernser-Feest,home,118.64,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626.0,Energy engineer,1960-12-13,d8437ccb4e91a79635f42ea8f59cd33e,1342187365.0,39.545416,-79.311275,0.0
2019-07-08 15:05:43,4769426683924058915,fraud_Daugherty LLC,kids_pets,6.0,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909.0,Mining engineer,1954-08-22,12b92dff0fe1eb05140a2cb0c6352681,1341759943.0,40.798109,-78.330753,0.0
2019-07-13 09:21:31,372520049757633,fraud_Harris Inc,gas_transport,57.74,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136.0,Ceramics designer,2000-02-20,d154067d14c8f22e34dbb313ff0ed035,1342171291.0,47.73773,-92.616746,0.0
2019-01-13 15:20:13,30082025922891,fraud_Bode-Schuster,kids_pets,70.57,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002.0,"Pilot, airline",1934-06-23,fe906d6a6b4de09b9455aacddf430ba6,1326468013.0,26.752495,-81.609432,0.0
2019-07-03 13:19:11,6011367958204270,fraud_Schmeler-Howe,personal_care,63.47,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646.0,Medical sales representative,1988-09-15,9ab4f54a118f30149d4d06af7e03c983,1341321551.0,41.79858,-82.679738,0.0
2019-05-03 12:30:58,4223708906367574214,fraud_Schuppe LLC,entertainment,67.48,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177.0,Exhibition designer,1974-05-30,c5efc08d62b664b3ab7457495d33b86f,1336048258.0,38.909531,-84.321339,0.0
2019-06-16 11:16:09,2305336922781618,fraud_Sporer Inc,gas_transport,48.65,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132.0,Probation officer,1961-02-14,13f6c266bc2f7807719ce3cf00d72fef,1339845369.0,41.183635,-92.929362,0.0
2019-06-14 01:20:58,3502377050801561,"fraud_Raynor, Feest and Miller",gas_transport,55.87,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993.0,"Scientist, biomedical",1948-11-30,525e768b0d1647b54d952a328ee1e4fb,1339636858.0,30.342313,-94.708576,0.0
2019-02-20 05:28:58,676369110710,fraud_Vandervort-Funk,grocery_pos,20.73,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830.0,"Engineer, automotive",1974-12-28,f957f5f284588391d7528712c7e34286,1329715738.0,42.541454,-83.608315,0.0
2019-03-04 17:41:13,3551217896304745,fraud_Goyette Inc,shopping_net,88.79,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120.0,Chartered loss adjuster,1976-10-09,5a7c4953814fd0d89870abda853b6709,1330882873.0,44.888742,-73.620899,0.0
2019-05-29 22:42:30,213155997615567,fraud_Hackett Group,travel,536.83,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168.0,Race relations officer,1978-10-04,54d3e382825035e15e48349229e66ab7,1338331350.0,40.59457,-79.857295,0.0
2019-04-11 03:02:04,4538566639857,"fraud_Bernhard, Grant and Langworth",shopping_pos,9.4,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.0,13835.0,"Programmer, multimedia",1967-05-28,4b4753ce7f337791811f1661e1ebdfd4,1334113324.0,40.590499,-74.695177,0.0
2019-03-06 19:17:58,4010002218955876,fraud_Waelchi-Wolf,kids_pets,48.43,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700.0,Animator,1983-08-24,f9b0248fa22c2a41e4db1e453c820061,1331061478.0,30.695088,-95.205586,0.0
2019-06-12 03:11:18,3556613125071656,fraud_Harris Inc,gas_transport,43.42,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739.0,Futures trader,1999-12-27,6b644699fef8a991a947385f85e4767b,1339470678.0,28.765448,-94.603403,0.0
2019-01-21 21:21:55,4128027264554082,fraud_Langworth LLC,personal_care,4.76,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.18799999999999,1831.0,Barrister's clerk,1953-10-18,dde293af1fb7d30361d306d20d6162cb,1327180915.0,39.07744,-82.14151,0.0
2019-05-07 00:53:03,4210078554961359092,fraud_Volkman-Predovic,shopping_net,8.2,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.92100000000001,-122.7806,1420.0,Systems analyst,1965-11-11,9894513d78b4e3deeba43faa8224dc26,1336351983.0,44.256297,-121.989079,0.0
2019-01-29 21:09:35,4452366298769043,"fraud_Hoppe, Harris and Bednar",entertainment,135.65,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563.0,Financial adviser,1978-03-04,c1f9cec392b333a57e9bab25f8a85212,1327871375.0,33.045267,-97.0119,0.0
2019-04-14 18:44:26,4561546772499,fraud_Block Group,misc_pos,406.42,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268.0,"Therapist, art",1988-08-04,884a6bb05269db0d66f15d76b5413cfb,1334429066.0,35.519357,-105.101719,0.0
2019-02-28 17:16:36,348789608637806,fraud_Hammes-Beatty,kids_pets,4.43,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331.0,Telecommunications researcher,1950-08-19,5f6ac76bf6171c4f15981c22f1f40da7,1330535796.0,39.75446,-97.899322,0.0
2019-04-27 10:43:49,378006354724784,"fraud_Boehm, Block and Jakubowski",misc_pos,38.74,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395.0,Senior tax professional/tax inspector,1982-01-07,6debf0bf4bc965f1b48fd2562197491c,1335523429.0,38.127734,-78.04406,0.0
2019-03-18 14:08:11,3540210836308425,fraud_Cormier LLC,health_fitness,76.12,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53.0,Fisheries officer,1992-06-19,d28d69b4620b8aa12e6094d9caa5529a,1332079691.0,34.93395,-103.271035,0.0
2019-05-06 17:46:41,4715741951931168360,fraud_Bernier and Sons,kids_pets,9.56,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471.0,Sub,1941-03-30,f22dfa3d2069cc37b58080beed92494e,1336326401.0,36.126233,-97.128114,0.0
2019-03-24 20:40:25,2719496466799416,fraud_Prosacco LLC,personal_care,123.22,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007.0,Hospital pharmacist,1940-09-17,7160c0951339b4655c313b1c6c191c49,1332621625.0,44.749301,-103.761761,0.0
2019-05-18 23:55:26,4862293128558,"fraud_Bradtke, Torp and Bahringer",personal_care,20.91,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489.0,Pension scheme manager,1956-09-15,a015e18da5f86d4e76f874e696d47994,1337385326.0,40.400846,-78.998411,0.0
2019-06-25 05:05:44,346208242862904,fraud_Bins-Rice,gas_transport,68.55,Tabitha,Reyes,F,20938 Barbara Viaduct,New York City,NY,10280,40.7105,-74.0163,1577385.0,"Pharmacist, hospital",1961-05-13,0d7b375f0d3ab74c31762448b4f8367c,1340600744.0,41.24778,-73.19712,0.0
2019-07-08 18:39:53,676308307625,fraud_Jast and Sons,food_dining,4.65,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290.0,Animal nutritionist,1989-12-10,6fc93ec676adfb802d6f753e62f0f855,1341772793.0,38.507866,-119.474298,0.0
2019-01-07 17:43:31,3531129874770000,fraud_Howe PLC,entertainment,199.3,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895.0,"Scientist, marine",1975-07-13,4df6dc270e39db5a6591c220be94464a,1325958211.0,44.52971,-74.047435,0.0
2019-07-09 05:03:04,6544734391390261,fraud_Huels-Hahn,gas_transport,61.01,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727.0,Community arts worker,1982-02-08,03ad4ce85872bcb86539d1557063da92,1341810184.0,40.611085,-87.002363,0.0
2019-02-02 11:44:39,342351256941125,"fraud_Cremin, Hamill and Reichel",misc_pos,63.1,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343.0,Theatre manager,1990-06-08,b53b3537d732d688d826ec36916dd0c8,1328183079.0,32.449665,-82.834805,0.0
2019-03-06 21:24:46,30135235368675,"fraud_Hauck, Dietrich and Funk",kids_pets,38.35,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373.0,"Engineer, production",1992-11-27,849b3e885f057fcdbb30a8d44a661651,1331069086.0,39.980548,-93.906621,0.0
2019-03-13 03:54:48,3547336099599450,"fraud_Schultz, Simonis and Little",grocery_pos,306.78,Larry,Garcia,M,24809 Cross Creek,Beacon,NY,12508,41.5097,-73.9634,19880.0,Lawyer,1962-11-15,6290e6fcc6e9f0dee2d3de00d946c02b,1331610888.0,41.229931,-74.356713,1.0
2019-04-16 14:08:27,4254074738931278,fraud_Jakubowski Inc,home,67.39,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239.0,Radio producer,1956-05-02,3fa7d60423f788be5f8c57b288b8f38f,1334585307.0,42.608456,-78.30505,0.0
2019-03-06 05:50:22,378278619832195,fraud_Bradtke PLC,grocery_pos,121.86,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096.0,"Scientist, physiological",1964-04-06,4981128b6f909d6945eb72377d0df2f2,1331013022.0,45.013305,-122.295843,0.0
2019-04-29 08:25:13,3542162746848552,"fraud_Schaefer, Maggio and Daugherty",gas_transport,41.15,Bradley,Anderson,M,3896 Gilmore Mill,Emmons,MN,56029,43.5089,-93.4824,744.0,Communications engineer,1968-01-28,01dd3257b5077d00006fa0fa0348df9a,1335687913.0,42.655354,-94.346548,0.0
2019-06-20 19:27:18,30135235368675,fraud_Langworth LLC,personal_care,33.99,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373.0,"Engineer, production",1992-11-27,e51e2e78b960cec41044e1f73d5730ab,1340220438.0,39.677672,-93.564661,0.0
2019-04-14 12:00:54,4149238353975790,"fraud_Runte, Green and Emard",health_fitness,74.06,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632.0,Dealer,1989-04-08,2d7995a904b3ea332b008d11f1faedae,1334404854.0,40.376712,-80.966945,0.0
2019-01-04 22:39:52,4792627764422477317,fraud_Dare-Marvin,entertainment,18.2,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760.0,Chief Executive Officer,1978-10-01,9ed9adf92a2d94514d93f0b896ec6fe5,1325716792.0,39.911161,-94.902358,0.0
2019-01-31 21:54:47,3528407217576457,fraud_Hills-Boyer,personal_care,23.49,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124.0,Warden/ranger,1987-02-14,b28ba316ed7c4de3595dd4438771fa79,1328046887.0,36.400685,-83.270135,0.0
2019-04-21 05:18:25,3559723917628303,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,44.28,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928.0,Outdoor activities/education manager,1985-05-13,9de5985421236e7db418d4e8789227b4,1334985505.0,41.992013,-88.633403,0.0
2019-05-10 15:40:35,676275912597,"fraud_Pouros, Walker and Spencer",kids_pets,51.94,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223.0,Chief Financial Officer,1986-01-18,d66362cc09d1ed893301e6932dec808a,1336664435.0,44.85414,-85.78963900000001,0.0
2019-05-16 14:56:05,30131826429364,fraud_Gleason and Sons,kids_pets,24.31,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389.0,"Designer, industrial/product",1994-04-22,c25a442c2827f40cd4ce465cddb824f3,1337180165.0,35.930425,-85.139227,0.0
